geoid,geoid20,year,denom_enrolled,frpl_count,frpl_pct,freemeals_count,reducedmeals_count,food_desert,denom_known_poverty,pop_below_100_count,pop_below_100_pct,pop_below_200_count,pop_below_200_pct,total_pop
1400000US06037402601,6037402601,2020,663,624,94.120003,568,56,no,3048,672,22.047245,1938,63.582676,3184
1400000US06037402702,6037402702,2020,1080,1016,94.07,907,109,no,5233,2315,44.238487,3299,63.042233,5251
1400000US06037402703,6037402703,2020,275,229,83.269997,190,39,no,5527,630,11.398589,2700,48.851093,5533
1400000US06037402705,6037402705,2020,545,508,93.209999,476,32,no,3357,167,4.9746799,997,29.699137,3388
1400000US06037402706,6037402706,2020,253,244,96.440002,218,26,no,3496,585,16.73341,1361,38.930206,3562
1400000US06037402902,6037402902,2020,606,572,94.389999,481,91,no,7184,1499,20.865812,3625,50.459354,7336
1400000US06037402903,6037402903,2020,1549,1463,94.449997,1309,154,yes,3873,910,23.495998,2001,51.665375,3912
1400000US06037403000,6037403000,2020,2963,2793,94.260002,2492,301,no,6924,894,12.911612,3067,44.295204,7003
1400000US06037403316,6037403316,2020,937,656,70.010002,484,172,yes,7183,548,7.6291242,940,13.086454,7183
1400000US06037403317,6037403317,2020,1899,1263,66.510002,908,355,no,5252,242,4.6077685,792,15.079969,5272
1400000US06037403318,6037403318,2020,502,370,73.709999,281,89,no,5917,610,10.309278,1387,23.440933,5938
1400000US06037403320,6037403320,2020,409,226,55.259998,170,56,no,5011,185,3.6918778,576,11.494712,5040
1400000US06037403321,6037403321,2020,280,204,72.860001,157,47,no,5690,623,10.949034,1072,18.840071,5715
1400000US06037403323,6037403323,2020,1740,364,20.92,338,26,no,5518,168,3.0445814,1182,21.420805,5540
1400000US06037403324,6037403324,2020,646,140,21.67,128,12,no,7357,735,9.9904852,1895,25.757782,7357
1400000US06037403325,6037403325,2020,3855,706,18.309999,660,46,no,5214,294,5.6386652,734,14.077484,5214
1400000US06037403326,6037403326,2020,665,147,22.110001,137,10,no,2426,167,6.8837595,672,27.699917,2426
1400000US06037403327,6037403327,2020,298,191,64.089996,150,41,no,2304,201,8.723958,363,15.755208,2304
1400000US06037403401,6037403401,2020,472,124,26.27,116,8,no,5092,491,9.6425762,719,14.120189,5092
1400000US06037403402,6037403402,2020,2831,627,22.15,562,65,no,3550,174,4.9014087,838,23.605635,3561
1400000US06037403404,6037403404,2020,1244,278,22.35,248,30,no,2432,205,8.4292765,404,16.611841,2443
1400000US06037403407,6037403407,2020,605,93,15.37,87,6,no,2327,144,6.1882253,326,14.009454,2327
1400000US06037403408,6037403408,2020,1001,533,53.25,400,133,yes,6702,296,4.4165921,1187,17.71113,6702
1400000US06037403409,6037403409,2020,573,133,23.209999,120,13,no,4460,426,9.5515699,1117,25.044844,4474
1400000US06037403601,6037403601,2020,843,531,62.990002,431,100,no,7278,637,8.7524042,1460,20.060455,7283
1400000US06037403702,6037403702,2020,1841,998,54.209999,876,122,no,3938,117,2.9710512,466,11.833418,3943
1400000US06037403703,6037403703,2020,374,249,66.580002,224,25,yes,4474,486,10.862762,884,19.758606,4485
1400000US06037403722,6037403722,2020,677,402,59.380001,348,54,no,5098,752,14.750883,2268,44.488033,5144
1400000US06037403801,6037403801,2020,1099,748,68.059998,672,76,no,5939,830,13.975417,1637,27.563562,5948
1400000US06037403901,6037403901,2020,50,24,48,22,2,no,2927,355,12.128459,880,30.064913,2935
1400000US06037403902,6037403902,2020,417,234,56.119999,207,27,no,4892,480,9.8119383,984,20.114473,5274
1400000US06037404000,6037404000,2020,515,464,90.099998,408,56,no,4413,591,13.39225,1155,26.172672,4413
1400000US06037404100,6037404100,2020,449,414,92.199997,381,33,no,6057,602,9.9389133,2834,46.788841,6087
1400000US06037404201,6037404201,2020,1885,1599,84.830002,1403,196,no,3222,712,22.098076,1370,42.520172,3249
1400000US06037404203,6037404203,2020,257,193,75.099998,179,14,no,2966,479,16.149696,1120,37.761295,4370
1400000US06037404401,6037404401,2020,636,536,84.279999,456,80,no,3957,609,15.390448,1217,30.755623,3969
1400000US06037404402,6037404402,2020,529,446,84.309998,390,56,no,5016,382,7.6156301,1654,32.974483,5115
1400000US06037404503,6037404503,2020,414,376,90.82,340,36,no,2740,283,10.328467,894,32.627739,2763
1400000US06037404504,6037404504,2020,434,417,96.080002,397,20,no,4934,1050,21.280909,2493,50.526955,4934
1400000US06037404600,6037404600,2020,2755,2094,76.010002,1863,231,no,1357,115,8.474576,303,22.328667,1365
1400000US06037404701,6037404701,2020,777,669,86.099998,664,5,no,5908,348,5.8903184,1902,32.193634,5939
1400000US06037404702,6037404702,2020,682,605,88.709999,603,2,no,5424,685,12.629056,2339,43.123158,5424
1400000US06037404804,6037404804,2020,2571,2123,82.57,2104,19,no,4647,685,14.740693,1514,32.580158,4704
1400000US06037404805,6037404805,2020,508,448,88.190002,442,6,no,3074,378,12.296681,1430,46.519192,3074
1400000US06037404806,6037404806,2020,958,851,88.830002,843,8,no,6231,635,10.190981,2193,35.194992,6337
1400000US06037404901,6037404901,2020,509,434,85.269997,396,38,no,6143,553,9.0021162,1539,25.052906,6143
1400000US06037404903,6037404903,2020,456,393,86.18,386,7,no,2344,264,11.262798,919,39.206486,2344
1400000US06037405001,6037405001,2020,911,771,84.629997,729,42,no,5834,968,16.59239,2136,36.612957,5849
1400000US06037405002,6037405002,2020,339,312,92.040001,310,2,yes,3477,269,7.7365546,1627,46.793213,3488
1400000US06037405101,6037405101,2020,1396,1161,83.169998,1114,47,no,5745,820,14.273281,2192,38.154919,5843
1400000US06037405201,6037405201,2020,2124,1785,84.040001,1765,20,no,5146,561,10.901671,1892,36.766422,5146
1400000US06037405202,6037405202,2020,606,529,87.290001,467,62,no,4901,831,16.955723,1313,26.790451,4908
1400000US06037405302,6037405302,2020,482,363,75.309998,317,46,no,5492,532,9.6868172,2081,37.891479,5522
1400000US06037405400,6037405400,2020,390,272,69.739998,237,35,yes,4951,137,2.7671177,529,10.684711,4988
1400000US06037405600,6037405600,2020,1008,718,71.230003,580,138,no,5228,266,5.0879879,886,16.947206,5335
1400000US06037405701,6037405701,2020,805,623,77.389999,527,96,no,4080,51,1.25,957,23.455883,4080
1400000US06037405702,6037405702,2020,1245,902,72.449997,746,156,no,4966,320,6.4438181,862,17.358034,4966
1400000US06037405800,6037405800,2020,1564,1225,78.32,1079,146,no,5832,366,6.2757201,1215,20.833334,5840
1400000US06037406000,6037406000,2020,1834,1343,73.230003,1113,230,no,5415,406,7.4976916,1288,23.78578,5565
1400000US06037406103,6037406103,2020,596,397,66.610001,349,48,no,7785,905,11.62492,2239,28.760437,7912
1400000US06037406201,6037406201,2020,1214,863,71.089996,723,140,no,3673,758,20.637081,1677,45.657501,3740
1400000US06037406300,6037406300,2020,2364,1248,52.790001,1009,239,no,5964,500,8.3836355,1454,24.37961,5964
1400000US06037406413,6037406413,2020,1441,906,62.869999,748,158,no,6241,337,5.3997755,1175,18.82711,6250
1400000US06037406601,6037406601,2020,3419,2467,72.160004,2115,352,no,5307,676,12.737893,1161,21.876766,5375
1400000US06037406602,6037406602,2020,342,268,78.360001,221,47,no,4887,493,10.087989,1569,32.105587,4887
1400000US06037406701,6037406701,2020,282,235,83.330002,185,50,no,3231,127,3.9306717,823,25.471991,3259
1400000US06037406702,6037406702,2020,208,180,86.540001,146,34,no,5958,352,5.9080229,1403,23.54817,6259
1400000US06037406801,6037406801,2020,2041,1491,73.050003,1236,255,no,4894,333,6.8042502,754,15.40662,5023
1400000US06037406903,6037406903,2020,2250,1540,68.440002,1260,280,no,8205,906,11.042048,2306,28.104815,8251
1400000US06037407001,6037407001,2020,363,324,89.260002,301,23,no,5957,856,14.369649,1697,28.487494,5974
1400000US06037407002,6037407002,2020,546,513,93.959999,473,40,no,3463,383,11.059774,840,24.256426,3475
1400000US06037407101,6037407101,2020,1627,1462,89.860001,1332,130,no,4965,700,14.098691,1538,30.976837,4973
1400000US06037407201,6037407201,2020,298,266,89.260002,229,37,no,3742,474,12.667023,1074,28.701229,3742
1400000US06037407301,6037407301,2020,330,304,92.120003,272,32,no,4653,343,7.3715882,1341,28.820116,4671
1400000US06037407302,6037407302,2020,1095,982,89.68,844,138,no,3682,575,15.616512,1171,31.803368,3682
1400000US06037407501,6037407501,2020,896,705,78.68,559,146,no,4413,468,10.605031,2013,45.615227,4413
1400000US06037407502,6037407502,2020,618,526,85.110001,451,75,no,3890,335,8.611825,1176,30.231363,3890
1400000US06037407602,6037407602,2020,572,509,88.989998,451,58,no,4451,208,4.6731071,1475,33.138622,4451
1400000US06037407701,6037407701,2020,501,486,97.010002,456,30,no,4027,775,19.245096,1871,46.461384,4051
1400000US06037407702,6037407702,2020,1390,1170,84.169998,1021,149,no,6854,547,7.980741,2251,32.842136000000004,6940
1400000US06037407801,6037407801,2020,472,394,83.470001,345,49,no,5704,589,10.326087,1087,19.056803,5704
1400000US06037407802,6037407802,2020,1722,1465,85.080002,1230,235,no,3273,179,5.4689889,764,23.342499,3273
1400000US06037407901,6037407901,2020,576,471,81.769997,404,67,no,3986,241,6.0461617,764,19.167086,3992
1400000US06037408003,6037408003,2020,136,105,77.209999,95,10,no,4404,535,12.148047,999,22.683924,4415
1400000US06037408135,6037408135,2020,544,482,88.599998,449,33,no,4612,887,19.232437,1386,30.052038,4617
1400000US06037408136,6037408136,2020,381,327,85.830002,283,44,no,3590,206,5.7381616,734,20.445683,3590
1400000US06037408137,6037408137,2020,705,593,84.110001,525,68,no,4134,622,15.045959999999999,1207,29.196903,4134
1400000US06037408138,6037408138,2020,386,363,94.040001,338,25,no,4968,382,7.6892109,1315,26.469404,5020
1400000US06037408139,6037408139,2020,440,429,97.5,385,44,no,4562,515,11.288908,1386,30.381413,4689
1400000US06037408140,6037408140,2020,591,552,93.400002,507,45,no,3973,417,10.495847,1606,40.422855,3973
1400000US06037408141,6037408141,2020,2225,1966,88.360001,1766,200,no,4597,204,4.4376769,1757,38.220577,4626
1400000US06037408212,6037408212,2020,704,425,60.369999,352,73,no,4979,363,7.2906208,932,18.718618,4985
1400000US06037408213,6037408213,2020,368,318,86.410004,279,39,no,6113,638,10.436774,2074,33.927696,6154
1400000US06037408301,6037408301,2020,475,442,93.050003,410,32,no,6231,655,10.511956,2119,34.007381,6319
1400000US06037408302,6037408302,2020,628,399,63.540001,339,60,no,3528,178,5.0453515,1079,30.5839,3528
1400000US06037408401,6037408401,2020,14,9,64.290001,7,2,no,4561,410,8.9892569,938,20.565666,4595
1400000US06037408402,6037408402,2020,890,723,81.239998,594,129,no,6655,368,5.5296769,1420,21.337339,6669
1400000US06037408503,6037408503,2020,970,514,52.990002,384,130,yes,6617,292,4.4128761,927,14.00937,6626
1400000US06037408504,6037408504,2020,584,350,59.93,278,72,no,5554,501,9.0205259,1601,28.826071,5556
1400000US06037408505,6037408505,2020,1989,1346,67.669998,1069,277,no,2517,292,11.601112,746,29.638458,2526
1400000US06037408623,6037408623,2020,2040,1098,53.82,843,255,no,3224,214,6.6377172,839,26.023573,3224
1400000US06037408624,6037408624,2020,244,188,77.050003,161,27,no,3224,167,5.1799006,348,10.794044,3229
1400000US06037408625,6037408625,2020,1703,831,48.799999,640,191,no,3830,443,11.56658,800,20.887728,3841
1400000US06037408631,6037408631,2020,591,428,72.419998,366,62,no,5046,477,9.4530325,1361,26.971859,5084
1400000US06037408705,6037408705,2020,2955,2003,67.779999,1629,374,no,5896,638,10.820895,1722,29.206242,5928
1400000US06037408707,6037408707,2020,932,216,23.18,194,22,no,6596,192,2.9108551,728,11.036992,6610
1400000US06037408722,6037408722,2020,671,418,62.299999,323,95,yes,4447,371,8.3427029,653,14.684056,4470
1400000US06037408724,6037408724,2020,511,433,84.739998,405,28,no,5396,1061,19.662714,3170,58.747219,5396
1400000US06037408725,6037408725,2020,694,539,77.669998,457,82,no,6414,705,10.991581,1945,30.324291,6449
1400000US06037408800,6037408800,2020,2,0,0,0,0,no,4509,1338,29.673985,2687,59.591927,4570
1400000US06037408900,6037408900,2020,1819,714,39.25,568,146,no,5884,420,7.1380014,934,15.873555,6021
1400000US06037409000,6037409000,2020,517,467,90.330002,404,63,no,7180,1328,18.495821,2490,34.679665,7550
1400000US06037409100,6037409100,2020,174,148,85.059998,134,14,no,5396,618,11.452929,1752,32.468494,5403
1400000US06037430003,6037430003,2020,355,191,53.799999,155,36,yes,5183,360,6.9457841,662,12.772526,5183
1400000US06037430005,6037430005,2020,382,312,81.68,262,50,yes,3584,116,3.2366071,867,24.190847,3683
1400000US06037430101,6037430101,2020,1866,877,47,733,144,no,4964,945,19.037067,1599,32.211926,5132
1400000US06037430102,6037430102,2020,436,368,84.400002,319,49,no,4768,391,8.2005033,1221,25.608221,4768
1400000US06037430200,6037430200,2020,882,387,43.880001,291,96,yes,999,45,4.5045047,111,11.111111,1045
1400000US06037430302,6037430302,2020,535,221,41.310001,186,35,no,5252,363,6.9116526,621,11.824067,5281
1400000US06037430400,6037430400,2020,1392,237,17.030001,203,34,no,4643,163,3.5106611,635,13.676502,4643
1400000US06037430502,6037430502,2020,1283,356,27.75,235,121,yes,6527,521,7.9822278,783,11.996323,6543
1400000US06037430701,6037430701,2020,597,159,26.629999,137,22,no,5628,539,9.5771141,988,17.555082,5671
1400000US06037430721,6037430721,2020,3017,772,25.59,648,124,no,3666,494,13.475178,685,18.685215,3745
1400000US06037430801,6037430801,2020,873,252,28.870001,210,42,no,6654,352,5.290051,1450,21.791403,6691
1400000US06037430802,6037430802,2020,1352,403,29.809999,325,78,no,4346,738,16.981133,1342,30.878969,4346
1400000US06037431002,6037431002,2020,553,358,64.739998,319,39,no,2812,164,5.8321481,940,33.428165,2827
1400000US06037431003,6037431003,2020,1544,816,52.849998,682,134,no,4696,847,18.036627,1284,27.342419,4707
1400000US06037431004,6037431004,2020,1669,1008,60.400002,826,182,no,3444,340,9.872242,1143,33.188152,3444
1400000US06037431100,6037431100,2020,511,382,74.760002,322,60,no,6987,359,5.1381135,1855,26.549305,6992
1400000US06037431200,6037431200,2020,482,393,81.540001,363,30,yes,6203,677,10.914074,1618,26.084152,6351
1400000US06037431400,6037431400,2020,438,272,62.099998,233,39,no,4098,486,11.859444,1073,26.183504,4098
1400000US06037431501,6037431501,2020,389,306,78.660004,250,56,no,4020,637,15.845771,1782,44.328358,4046
1400000US06037431502,6037431502,2020,695,603,86.760002,519,84,no,4083,665,16.287045,1331,32.598579,4138
1400000US06037431600,6037431600,2020,497,139,27.969999,114,25,no,4271,257,6.0173264,667,15.616952,4348
1400000US06037431701,6037431701,2020,1348,384,28.49,321,63,no,6057,246,4.0614166,1158,19.118376,6094
1400000US06037431800,6037431800,2020,1933,786,40.66,633,153,no,5207,507,9.7368927,1181,22.681005,5349
1400000US06037431900,6037431900,2020,978,385,39.369999,327,58,no,3841,562,14.631606,1150,29.940121,3841
1400000US06037432002,6037432002,2020,461,182,39.48,147,35,no,4967,467,9.4020538,1770,35.635193,4967
1400000US06037432102,6037432102,2020,573,230,40.139999,194,36,no,5890,366,6.213922,976,16.570457,5934
1400000US06037432201,6037432201,2020,469,349,74.410004,276,73,no,5320,554,10.413534,2073,38.966164,5448
1400000US06037432202,6037432202,2020,2564,2119,82.639999,1717,402,no,4180,395,9.4497604,1447,34.617226,4185
1400000US06037432300,6037432300,2020,842,776,92.160004,697,79,no,4057,599,14.764605,1929,47.547447,4063
1400000US06037432401,6037432401,2020,2637,2320,87.980003,2008,312,no,3883,588,15.142931,1779,45.81509,3970
1400000US06037432402,6037432402,2020,493,460,93.309998,398,62,no,6493,1239,19.082088,3172,48.852612,6579
1400000US06037432501,6037432501,2020,352,327,92.900002,288,39,no,4727,460,9.7313309,2063,43.642902,4835
1400000US06037432602,6037432602,2020,1374,1260,91.699997,1128,132,no,4530,413,9.1169977,1929,42.582783,4535
1400000US06037432700,6037432700,2020,19,17,89.470001,15,2,no,6062,791,13.048499,2720,44.869678,6158
1400000US06037432801,6037432801,2020,542,525,96.860001,501,24,no,2515,650,25.844931,1348,53.598408,2515
1400000US06037432902,6037432902,2020,399,341,85.459999,282,59,no,3133,250,7.9795723,789,25.183531,3210
1400000US06037433103,6037433103,2020,400,391,97.75,354,37,no,7207,1433,19.883446,3028,42.014709,7231
1400000US06037433200,6037433200,2020,2788,2646,94.910004,2378,268,no,6001,867,14.447592,2763,46.042328,6092
1400000US06037433302,6037433302,2020,768,722,94.010002,672,50,no,1704,239,14.025822,579,33.978874,1711
1400000US06037433305,6037433305,2020,456,417,91.449997,395,22,no,4585,1130,24.645584,2323,50.665215,4617
1400000US06037433306,6037433306,2020,369,337,91.330002,317,20,no,3394,723,21.302298,1782,52.504421,3527
1400000US06037433307,6037433307,2020,612,545,89.050003,507,38,no,2847,424,14.89287,1058,37.161926,2858
1400000US06037433505,6037433505,2020,1203,1157,96.18,1062,95,no,4800,927,19.3125,2432,50.666668,4800
1400000US06037433803,6037433803,2020,1692,1488,87.940002,1348,140,no,3363,480,14.27297,1026,30.508474,3363
1400000US06037433804,6037433804,2020,1003,866,86.339996,800,66,no,4783,1852,38.720467,3089,64.582901,4795
1400000US06037433901,6037433901,2020,445,415,93.260002,399,16,no,5713,1544,27.026081,3137,54.909855,5724
1400000US06037433903,6037433903,2020,1129,1060,93.889999,998,62,no,5325,1324,24.86385,2444,45.896713,5328
1400000US06037434001,6037434001,2020,1230,1138,92.519997,1028,110,no,4083,556,13.617438,2088,51.13887,4128
1400000US06037434003,6037434003,2020,1168,1091,93.410004,1024,67,no,4073,852,20.918242,1861,45.691135,4104
1400000US06037434100,6037434100,2020,543,427,78.639999,371,56,no,6786,838,12.348954,3007,44.311817,6804
1400000US06037460002,6037460002,2020,494,246,49.799999,189,57,yes,2795,168,6.0107336,286,10.232558,2795
1400000US06037460101,6037460101,2020,410,81,19.76,68,13,no,6076,174,2.8637261,424,6.9782753,6076
1400000US06037460200,6037460200,2020,192,129,67.190002,108,21,no,5541,385,6.9482045,673,12.145823,5622
1400000US06037460301,6037460301,2020,469,184,39.23,165,19,yes,4239,525,12.384996,865,20.405756,4239
1400000US06037460302,6037460302,2020,644,299,46.43,248,51,no,4488,463,10.3164,1442,32.130123,4529
1400000US06037460501,6037460501,2020,722,28,3.8800001,28,0,no,5139,176,3.4247909,468,9.1068306,5151
1400000US06037460502,6037460502,2020,634,15,2.3699999,15,0,no,4710,116,2.4628451,208,4.4161358,4725
1400000US06037460601,6037460601,2020,670,36,5.3699999,36,0,no,5312,140,2.6355422,359,6.7582831,5312
1400000US06037460700,6037460700,2020,2035,100,4.9099998,97,3,no,4890,232,4.7443762,417,8.527607,4890
1400000US06037460900,6037460900,2020,998,715,71.639999,620,95,no,6582,1054,16.013371,2437,37.025219,6669
1400000US06037461000,6037461000,2020,651,408,62.669998,338,70,no,5624,555,9.8684206,1367,24.306543,5780
1400000US06037461100,6037461100,2020,262,174,66.410004,145,29,no,5438,384,7.0614195,949,17.451269,5438
1400000US06037461200,6037461200,2020,503,368,73.160004,338,30,no,4479,151,3.3712883,519,11.587408,4497
1400000US06037461300,6037461300,2020,320,207,64.690002,164,43,no,6315,530,8.3927155,1180,18.685669,6456
1400000US06037461400,6037461400,2020,386,338,87.559998,300,38,no,3178,391,12.303335,832,26.179987,3207
